Satisfaction Score,Complaints Raised,Complaints Resolved,Complaint Resolution Ratio,Resolution Time (hours),Feedback Sentiment,Revenue Generated (USD),Service Renewal Likelihood (%),Client Communication Rating,Past Renewals,Churn Risk,Account Manager Engagement,Product Usability Score,Customer Tenure
1,-0.9133765789759978,-0.45281384871513214,0.3548644244811084,1.5434853136714926,2,-1.2192770713204377,-1.5476397262917139,1.189345172651565,-0.33646602692368105,0,2,10,8
1,-0.4931435083636225,-1.0153155241376566,-1.506466309692458,-0.09044272247119202,2,0.9281466249577707,-0.13007815032774206,-1.307031501579606,0.25904906497663943,2,6,4,6
4,-1.3336096495883731,-0.7340646864263944,1.2855297915678916,-0.715179912761042,0,-0.7973928005761582,-0.46759281127154484,1.5459704118274467,-0.9319811188240016,1,4,7,5
1,0.5574391681673158,0.6721895021299168,0.16873135106375176,0.3420676400371656,0,0.7098036968083462,0.4099453071823424,0.4760946942998019,0.25904906497663943,1,6,4,3
1,-1.1234931142821853,-0.7340646864263944,-0.11046825906228314,0.10178410531030027,0,-1.0505759466679991,-1.3451309297254321,-0.9504062624037244,1.4500792487772804,2,8,4,10
1,-1.5437261848945607,-1.0153155241376566,1.2855297915678916,1.5915420206168656,2,1.4458681421612323,1.6249980865800324,-1.307031501579606,-0.33646602692368105,2,7,9,3
1,-1.5437261848945607,-1.0153155241376566,1.2855297915678916,1.255145071999254,2,-0.4850885830421587,1.0174716968811874,-1.6636567407554874,-1.5274962107243222,0,2,10,1
1,-0.7032600436698101,-0.45281384871513214,-0.11046825906228314,0.9668048303270156,1,1.5578713065928795,0.4099453071823424,-1.6636567407554874,0.85456415687696,1,7,8,6
1,1.608021844698254,2.6409453661087525,0.9132636447331784,0.3420676400371656,0,-1.070280601849382,-0.9401133365928688,-0.5937810232278428,-0.33646602692368105,0,1,5,8
1,-1.3336096495883731,-0.7340646864263944,1.2855297915678916,-0.8112933266517881,1,1.009260450740492,0.004927714049779068,0.1194694551239203,0.25904906497663943,0,1,1,5
3,-0.4931435083636225,-0.17156301100386992,0.16873135106375176,-0.715179912761042,0,0.5520598668871345,-1.6151426584804742,1.5459704118274467,-1.5274962107243222,2,2,6,9
4,-1.5437261848945607,-1.0153155241376566,1.2855297915678916,-1.2438036891601458,1,0.33457675239690493,-0.5350957434603054,-0.5937810232278428,-1.5274962107243222,2,8,7,10
1,0.13720609755494045,-0.17156301100386992,-0.45946777171982683,1.1590316581085078,0,-0.11519816803613339,-1.2776279975366716,0.1194694551239203,-0.33646602692368105,2,10,4,3
1,-1.3336096495883731,-1.0153155241376566,-1.506466309692458,-0.9074067405425342,0,-1.492363837737938,-0.8726104044041082,-1.307031501579606,0.25904906497663943,0,4,2,4
1,-0.9133765789759978,-1.0153155241376566,-1.506466309692458,-0.33072625719805737,2,0.9593059877310719,-1.0751192009703898,-1.307031501579606,0.85456415687696,0,5,7,2
1,0.3473226328611281,0.1096878267073923,-0.26557915357674705,0.9187481233816425,0,-1.164867210258826,1.2199804934474692,1.189345172651565,-0.9319811188240016,0,1,2,4
1,1.608021844698254,-0.7340646864263944,-1.3203332362751012,-0.6190664988702959,2,3.817999000700296e-05,0.6799570359373847,-1.6636567407554874,-1.5274962107243222,1,5,6,6
1,-0.0729104377512472,0.39093866441865455,0.4878166197792204,0.6784645886547771,0,1.5923846532268418,-0.737604540026587,-1.6636567407554874,0.85456415687696,1,9,10,10
1,-1.3336096495883731,-1.0153155241376566,-1.506466309692458,1.5434853136714926,2,-0.05628316763626104,0.13993357842730017,0.4760946942998019,-0.9319811188240016,1,1,8,4
1,1.1877887740858786,0.953440339841179,-0.003083793629192838,1.6395987275622386,1,1.5573028347520896,0.07243064623853962,1.5459704118274467,-0.9319811188240016,1,10,6,10
3,-0.0729104377512472,-0.45281384871513214,-0.7087531379037867,-0.18655613636193816,1,0.18477731645073328,0.6124541037486241,1.189345172651565,1.4500792487772804,1,3,10,6
1,-0.4931435083636225,-0.7340646864263944,-0.948067089440388,0.48623776087328485,2,1.582542984483165,1.084974629069948,-0.23715578405196125,-1.5274962107243222,2,2,8,5
1,1.608021844698254,-0.45281384871513214,-1.1342001628577447,0.14984081225567333,0,0.1877617936148807,0.20743651061606075,-1.307031501579606,0.25904906497663943,1,2,6,9
1,0.3473226328611281,-0.7340646864263944,-1.1962445206635302,0.24595422614641949,2,-0.2762533464299468,1.3549863578249903,0.1194694551239203,0.25904906497663943,0,3,4,7
1,1.1877887740858786,0.39093866441865455,-0.43262165536155417,1.5915420206168656,2,-1.0173914029618836,0.6799570359373847,0.4760946942998019,1.4500792487772804,1,8,1,2
3,0.13720609755494045,-0.17156301100386992,-0.45946777171982683,-1.5321439308323843,1,-0.8278699971405115,0.13993357842730017,0.4760946942998019,-0.33646602692368105,0,2,2,9
1,-1.3336096495883731,-1.0153155241376566,-1.506466309692458,1.1590316581085078,1,-1.0165742246907479,-1.0076162687816292,-1.6636567407554874,0.85456415687696,1,1,5,4
2,1.3979053093920664,2.0784436906862283,0.6872449127263881,-1.1957469822147726,2,-1.25038669280767,-1.2776279975366716,-0.9504062624037244,-1.5274962107243222,2,9,1,7
1,0.7675557034735033,0.6721895021299168,0.016440654631369005,1.255145071999254,1,1.0370516178571125,-1.4801367941029533,-1.307031501579606,-0.9319811188240016,1,1,10,8
1,1.608021844698254,0.953440339841179,-0.20353479577096142,1.5915420206168656,2,-0.6054696012274485,1.5574951543912718,1.189345172651565,-0.9319811188240016,0,7,1,4
1,-1.1234931142821853,-0.45281384871513214,1.2855297915678916,0.0056706914195541235,1,1.0329799382974543,1.4224892900137507,0.8327199334756834,-0.33646602692368105,0,7,4,4
1,-1.1234931142821853,-0.45281384871513214,1.2855297915678916,0.10178410531030027,1,-0.5723419047054119,-1.4126338619141927,0.4760946942998019,0.25904906497663943,0,7,3,3
4,-0.28302697305743485,-0.45281384871513214,-0.5758009426056748,-0.9074067405425342,0,0.9839918774173771,-0.8051074722153476,1.189345172651565,0.25904906497663943,0,9,6,4
1,1.3979053093920664,1.2346911775524414,0.0889600338848846,-0.5710097919249227,0,0.8560715014436101,0.004927714049779068,-0.9504062624037244,-1.5274962107243222,0,6,1,9
1,-1.3336096495883731,-1.0153155241376566,-1.506466309692458,0.7265212956001502,2,0.8883749137965011,-0.602598675649066,1.189345172651565,-0.9319811188240016,1,9,2,3
1,1.3979053093920664,2.3596945283974904,0.8866732056735559,-0.2826695502526843,0,-1.6046583439879902,0.8149629003149058,-0.5937810232278428,1.4500792487772804,0,3,1,8
1,-1.5437261848945607,-1.0153155241376566,1.2855297915678916,1.0629182442177618,1,-1.1753341980273717,0.004927714049779068,-1.6636567407554874,1.4500792487772804,0,5,10,4
3,-0.28302697305743485,0.1096878267073923,0.3548644244811084,-0.6671232058156689,2,1.6998116193401298,1.084974629069948,0.1194694551239203,-0.9319811188240016,0,8,9,10
2,1.608021844698254,0.1096878267073923,-0.7619340160230313,-0.23461284330731125,1,-1.317999312371629,-0.0625752181389815,-0.23715578405196125,-0.9319811188240016,2,2,10,6
1,-1.1234931142821853,-1.0153155241376566,-1.506466309692458,0.7265212956001502,2,1.0416491338695015,0.6799570359373847,0.4760946942998019,0.85456415687696,2,5,7,8
3,1.3979053093920664,2.3596945283974904,0.8866732056735559,-0.6671232058156689,1,0.11028618761321526,0.6799570359373847,1.5459704118274467,0.25904906497663943,2,1,4,2
5,-1.1234931142821853,-0.7340646864263944,-0.11046825906228314,-1.7243707586138766,0,-0.7162860806914467,-1.4801367941029533,0.8327199334756834,0.25904906497663943,1,7,5,7
1,-1.1234931142821853,-1.0153155241376566,-1.506466309692458,-0.715179912761042,2,-1.3673781976422494,0.20743651061606075,-1.6636567407554874,0.85456415687696,2,5,2,10
3,-0.28302697305743485,0.39093866441865455,0.8201971080245002,-1.1476902752693996,2,1.3486026102020654,1.1524775612587086,1.189345172651565,-0.33646602692368105,1,2,1,6
3,0.13720609755494045,0.953440339841179,0.936530278910348,-0.42683967108880355,0,-0.25156745674364156,1.6249980865800324,1.5459704118274467,-0.33646602692368105,1,5,3,10
1,-1.3336096495883731,-1.0153155241376566,-1.506466309692458,0.3420676400371656,2,1.0169703500812062,0.07243064623853962,0.4760946942998019,-0.9319811188240016,2,5,1,7
1,-1.5437261848945607,-1.0153155241376566,1.2855297915678916,-0.2826695502526843,0,0.12024155072504991,0.2749394428048213,-0.9504062624037244,0.25904906497663943,2,8,6,1
4,-0.0729104377512472,0.6721895021299168,0.8866732056735559,-1.0996335683240266,1,0.40636053409266065,-0.8051074722153476,-0.5937810232278428,1.4500792487772804,1,10,8,1
1,-1.1234931142821853,-0.45281384871513214,1.2855297915678916,1.1109749511631348,2,-1.4248364889500973,-1.0076162687816292,0.4760946942998019,0.85456415687696,0,9,9,7
1,-1.3336096495883731,-1.0153155241376566,-1.506466309692458,1.255145071999254,2,-1.0076776403823846,0.7474599681261452,1.189345172651565,1.4500792487772804,1,10,5,3
1,0.3473226328611281,-0.45281384871513214,-0.8860227316346025,1.4473718997807463,0,-1.3262492599610938,1.4899922222025113,-0.9504062624037244,0.25904906497663943,2,5,7,4
2,1.3979053093920664,1.2346911775524414,0.0889600338848846,-0.23461284330731125,2,0.9154199616220848,1.4224892900137507,-0.23715578405196125,0.85456415687696,2,6,9,6
1,-0.28302697305743485,-0.7340646864263944,-1.0411336261490665,0.7265212956001502,1,-1.4949006433274634,-1.6826455906692348,-1.307031501579606,0.85456415687696,0,7,2,10
1,-1.1234931142821853,-1.0153155241376566,-1.506466309692458,-1.2438036891601458,1,-1.4466444899424034,0.6124541037486241,-1.6636567407554874,-1.5274962107243222,1,3,1,3
1,-0.9133765789759978,-0.17156301100386992,1.2855297915678916,0.9668048303270156,2,-1.7110833784818857,-0.46759281127154484,0.1194694551239203,1.4500792487772804,1,6,4,8
1,-1.5437261848945607,-1.0153155241376566,1.2855297915678916,0.9668048303270156,1,0.10901423186944766,0.477448239371103,0.4760946942998019,-0.33646602692368105,0,5,9,4
4,-1.1234931142821853,-0.45281384871513214,1.2855297915678916,-1.2438036891601458,1,1.0340316112029158,0.4099453071823424,0.8327199334756834,1.4500792487772804,1,5,4,1
4,1.608021844698254,2.6409453661087525,0.9132636447331784,-1.3399171030508918,1,0.591945272416562,-0.13007815032774206,0.1194694551239203,0.85456415687696,1,4,7,4
1,1.608021844698254,-1.0153155241376566,-1.506466309692458,-0.09044272247119202,0,1.6052463286247152,-1.3451309297254321,-0.23715578405196125,-0.33646602692368105,2,10,7,5
2,-0.4931435083636225,-0.17156301100386992,0.16873135106375176,-0.2826695502526843,1,-1.0576392092898146,1.0174716968811874,0.1194694551239203,0.25904906497663943,1,4,7,2
2,-1.3336096495883731,-0.7340646864263944,1.2855297915678916,-0.9074067405425342,0,1.0920086330654846,-1.1426221331591504,-1.307031501579606,1.4500792487772804,2,8,8,7
5,-0.28302697305743485,0.6721895021299168,1.2855297915678916,-1.1476902752693996,0,-0.0003171149104867394,-1.0076162687816292,1.5459704118274467,1.4500792487772804,2,8,8,4
2,1.1877887740858786,2.0784436906862283,0.8559919298355302,-1.387973809996265,1,-1.3703910983984362,1.084974629069948,-0.5937810232278428,0.25904906497663943,1,3,1,5
3,-0.0729104377512472,-0.45281384871513214,-0.7087531379037867,-0.7632366197064151,1,1.2672756074790477,0.07243064623853962,0.8327199334756834,1.4500792487772804,0,1,10,10
4,-1.3336096495883731,-0.7340646864263944,1.2855297915678916,-1.0035201544332804,1,1.1722484333929915,0.13993357842730017,0.8327199334756834,-0.9319811188240016,1,3,8,8
1,1.608021844698254,1.2346911775524414,-0.017401722353604838,0.10178410531030027,1,1.532631156861804,1.1524775612587086,-1.307031501579606,-0.9319811188240016,1,4,8,6
2,-0.7032600436698101,-0.7340646864263944,-0.8084672843773706,-0.8593500335971612,1,-0.4250792743487656,-0.9401133365928688,-0.5937810232278428,1.4500792487772804,0,9,5,5
5,-0.7032600436698101,-0.17156301100386992,0.5875307662528043,-0.9554634474879073,1,0.39703049000569496,-1.210125065347911,1.189345172651565,1.4500792487772804,1,8,10,6
2,-1.5437261848945607,-1.0153155241376566,1.2855297915678916,-0.5710097919249227,2,0.9767012260592455,1.4899922222025113,0.8327199334756834,-1.5274962107243222,2,4,1,5
3,1.608021844698254,0.1096878267073923,-0.7619340160230313,-0.9074067405425342,0,1.4765371979718522,-0.8051074722153476,0.1194694551239203,0.85456415687696,2,7,4,8
1,1.608021844698254,-1.0153155241376566,-1.506466309692458,0.24595422614641949,0,-1.4418195851936983,-1.1426221331591504,-0.9504062624037244,1.4500792487772804,2,7,6,3
3,1.1877887740858786,0.1096878267073923,-0.6473905862277349,-1.0515768613786536,0,0.24921359960427839,-0.8051074722153476,0.8327199334756834,0.25904906497663943,2,6,4,6
1,-1.1234931142821853,-0.45281384871513214,1.2855297915678916,0.14984081225567333,0,0.1933328176546226,0.2749394428048213,-0.5937810232278428,-0.33646602692368105,0,1,7,8
1,-0.9133765789759978,-0.7340646864263944,-0.5758009426056748,0.0056706914195541235,1,0.979053278300514,-1.210125065347911,-1.307031501579606,-1.5274962107243222,1,10,3,2
1,0.13720609755494045,0.1096878267073923,-0.11046825906228314,0.7745780025455233,0,1.4636186753898996,-0.26508401470526316,1.5459704118274467,-0.33646602692368105,0,5,5,10
1,0.977672238779691,-0.17156301100386992,-0.8084672843773706,0.3420676400371656,0,0.7753129705613825,-0.9401133365928688,-1.6636567407554874,1.4500792487772804,2,4,10,2
1,0.5574391681673158,1.797192852974966,1.2855297915678916,0.582351174764031,2,-1.0369255165910294,-1.4801367941029533,-0.23715578405196125,-0.33646602692368105,2,1,1,4
1,0.13720609755494045,0.953440339841179,0.936530278910348,0.8226347094908963,1,0.6911862440224742,1.3549863578249903,-0.9504062624037244,-0.9319811188240016,0,1,3,2
1,-1.1234931142821853,-0.45281384871513214,1.2855297915678916,0.8226347094908963,2,1.060415810513581,-1.0751192009703898,-1.6636567407554874,0.25904906497663943,1,2,7,5
1,0.977672238779691,-0.45281384871513214,-1.0411336261490665,0.7265212956001502,2,-1.461254216250706,-0.6701016078378265,0.8327199334756834,0.85456415687696,0,10,4,8
1,-1.5437261848945607,-1.0153155241376566,1.2855297915678916,-0.42683967108880355,1,0.13258449556820254,-0.6701016078378265,0.8327199334756834,1.4500792487772804,1,4,1,9
1,0.3473226328611281,-0.17156301100386992,-0.5758009426056748,1.5915420206168656,1,-1.067665631381748,0.07243064623853962,1.189345172651565,-1.5274962107243222,1,1,1,3
1,-1.1234931142821853,-0.45281384871513214,1.2855297915678916,-0.7632366197064151,2,-0.13544287146626682,0.07243064623853962,-1.307031501579606,1.4500792487772804,2,8,2,10
1,1.3979053093920664,-0.17156301100386992,-0.9081814308509544,1.6395987275622386,1,-0.28377849242240427,0.4099453071823424,0.8327199334756834,1.4500792487772804,1,1,9,4
2,0.977672238779691,1.5159420152637035,0.5875307662528043,-0.5710097919249227,0,-0.4214907958537788,-0.46759281127154484,-0.5937810232278428,1.4500792487772804,0,5,7,2
1,0.977672238779691,-1.0153155241376566,-1.506466309692458,-0.04238601552581895,1,-1.2045252270519375,-0.33258694689402374,-0.9504062624037244,0.85456415687696,0,1,4,10
1,0.7675557034735033,-0.17156301100386992,-0.7450128275305444,-0.5229530849795497,2,-1.5839943925752742,-0.6701016078378265,-0.23715578405196125,0.85456415687696,1,4,1,7
1,0.7675557034735033,0.953440339841179,0.2702584820186736,0.9668048303270156,1,0.25560180191515586,0.6124541037486241,1.189345172651565,1.4500792487772804,0,2,3,2
1,-0.7032600436698101,-0.45281384871513214,-0.11046825906228314,0.6784645886547771,1,-1.251118600302687,0.20743651061606075,1.189345172651565,0.25904906497663943,0,8,7,6
1,-0.0729104377512472,-0.17156301100386992,-0.30989655200945104,1.1109749511631348,1,1.396659798442849,0.9499687646924269,-0.9504062624037244,-1.5274962107243222,2,7,10,4
2,1.608021844698254,0.1096878267073923,-0.7619340160230313,-0.18655613636193816,0,-1.4877947453175886,-1.210125065347911,0.8327199334756834,0.85456415687696,0,10,4,2
1,0.977672238779691,0.6721895021299168,-0.11046825906228314,1.35125848589,2,1.7352487327153756,1.2874834256362298,-1.307031501579606,0.85456415687696,1,1,4,4
4,1.1877887740858786,-0.7340646864263944,-1.291697378826277,-1.0515768613786536,0,-0.3469143962401423,0.8824658325036663,-0.23715578405196125,1.4500792487772804,1,9,10,7
1,0.977672238779691,2.0784436906862283,1.0528634497961957,0.0056706914195541235,1,0.8276265917100811,1.692501018768793,-0.5937810232278428,-1.5274962107243222,2,4,1,2
4,1.3979053093920664,1.2346911775524414,0.0889600338848846,-1.436030516941638,0,0.35025236340668886,0.6799570359373847,-0.5937810232278428,0.25904906497663943,0,10,7,7
1,0.3473226328611281,1.2346911775524414,0.9753080025389638,-0.8112933266517881,1,0.61022874799597,-0.9401133365928688,-0.23715578405196125,1.4500792487772804,1,2,1,2
1,-0.7032600436698101,-1.0153155241376566,-1.506466309692458,0.19789751920104642,1,-1.6954219792681218,1.2199804934474692,-1.307031501579606,0.25904906497663943,0,6,4,8
1,0.5574391681673158,1.797192852974966,1.2855297915678916,-0.4748963780341766,0,0.15965796698582568,0.8824658325036663,-1.6636567407554874,-0.9319811188240016,0,10,7,9
1,-0.9133765789759978,-1.0153155241376566,-1.506466309692458,1.4954286067261193,1,-0.43263284393326257,-1.4801367941029533,0.8327199334756834,0.85456415687696,2,10,6,2
4,-1.1234931142821853,-0.7340646864263944,-0.11046825906228314,-1.2918603961055188,0,1.601451779087442,0.8149629003149058,1.189345172651565,-0.9319811188240016,2,9,2,3
2,0.5574391681673158,0.953440339841179,0.44793096118978665,-0.8112933266517881,2,-0.6402174424957365,-0.602598675649066,-1.307031501579606,0.25904906497663943,0,10,7,6
1,-0.0729104377512472,0.6721895021299168,0.8866732056735559,0.8226347094908963,0,1.2032798900021149,-0.8051074722153476,0.4760946942998019,0.85456415687696,1,8,9,2
2,0.7675557034735033,0.1096878267073923,-0.49119500014323986,-1.7243707586138766,1,-1.2861293597973404,1.4224892900137507,-1.6636567407554874,0.85456415687696,0,1,1,10
1,0.7675557034735033,0.953440339841179,0.2702584820186736,0.19789751920104642,0,1.1831062455520802,-1.210125065347911,-0.9504062624037244,-0.33646602692368105,1,2,5,8
5,-0.7032600436698101,-0.45281384871513214,-0.11046825906228314,-1.6282573447231303,1,-0.32124078673046447,1.6249980865800324,0.1194694551239203,-0.33646602692368105,0,10,7,2
1,0.7675557034735033,1.2346911775524414,0.5240763094059782,1.5434853136714926,1,-0.4037189449310818,1.3549863578249903,0.8327199334756834,-0.9319811188240016,0,8,8,6
1,-1.1234931142821853,-0.7340646864263944,-0.11046825906228314,1.3993151928353733,2,-0.5494751249096347,-0.33258694689402374,0.8327199334756834,0.25904906497663943,1,5,4,7
1,1.608021844698254,1.2346911775524414,-0.017401722353604838,1.0148615372723886,2,-0.30079711815605453,-0.0625752181389815,1.189345172651565,-0.33646602692368105,0,6,6,3
1,0.7675557034735033,-0.7340646864263944,-1.2526484823051534,0.053727398364927195,2,0.7957921686258418,-0.40008987908278426,1.189345172651565,0.85456415687696,0,1,5,8
1,-0.9133765789759978,-0.7340646864263944,-0.5758009426056748,0.7745780025455233,2,-1.2173584788577716,1.2199804934474692,1.189345172651565,-1.5274962107243222,1,4,8,4
1,0.13720609755494045,-0.7340646864263944,-1.1574667970349142,0.6304078817094041,1,-0.6770046764928586,0.2749394428048213,0.1194694551239203,-0.33646602692368105,2,4,8,5
1,0.3473226328611281,0.953440339841179,0.6650862135100363,1.0148615372723886,1,-0.8061756905163635,-0.5350957434603054,-0.23715578405196125,-0.9319811188240016,2,3,7,3
2,0.13720609755494045,-0.7340646864263944,-1.1574667970349142,-1.0996335683240266,0,0.5761772847326497,-0.33258694689402374,0.1194694551239203,-0.9319811188240016,0,2,3,7
1,-0.4931435083636225,-0.17156301100386992,0.16873135106375176,1.3993151928353733,0,0.17670501631151544,-1.1426221331591504,-0.5937810232278428,-0.9319811188240016,2,6,3,9
5,0.13720609755494045,-0.17156301100386992,-0.45946777171982683,-1.7243707586138766,2,1.0554132583146292,-1.4801367941029533,0.4760946942998019,-0.9319811188240016,2,1,10,5
2,1.1877887740858786,0.953440339841179,-0.003083793629192838,-0.6671232058156689,0,-0.8482710303268621,1.692501018768793,-0.23715578405196125,-0.9319811188240016,2,7,3,7
1,1.608021844698254,1.797192852974966,0.3548644244811084,0.534294467818658,0,0.055556561141159186,1.692501018768793,-0.23715578405196125,-0.33646602692368105,2,3,3,9
1,-1.3336096495883731,-0.7340646864263944,1.2855297915678916,1.6395987275622386,0,-0.9217104862589187,-1.6151426584804742,0.4760946942998019,-1.5274962107243222,0,6,9,7
1,-1.3336096495883731,-0.7340646864263944,1.2855297915678916,0.6304078817094041,2,-0.6903353411593838,1.1524775612587086,-0.5937810232278428,0.25904906497663943,2,8,6,9
1,0.3473226328611281,-1.0153155241376566,-1.506466309692458,1.2070883650538808,1,-0.9670603273579399,-1.4126338619141927,1.5459704118274467,1.4500792487772804,2,5,3,1
1,-1.3336096495883731,-0.7340646864263944,1.2855297915678916,0.24595422614641949,2,-1.6543712064650746,-0.6701016078378265,-0.9504062624037244,0.85456415687696,0,6,5,9
1,-0.9133765789759978,-0.17156301100386992,1.2855297915678916,0.24595422614641949,0,-1.10217897801571,-1.3451309297254321,1.5459704118274467,0.25904906497663943,2,9,2,10
1,1.1877887740858786,1.2346911775524414,0.21168513723698806,0.4381810539279118,0,-1.1101517955827898,0.2749394428048213,0.8327199334756834,-1.5274962107243222,0,1,8,3
2,1.608021844698254,-0.7340646864263944,-1.3203332362751012,-1.0035201544332804,0,-1.1974335408380825,-1.1426221331591504,-0.23715578405196125,1.4500792487772804,1,2,6,10
2,-0.4931435083636225,-0.7340646864263944,-0.948067089440388,-0.6671232058156689,0,0.6887133915150377,0.4099453071823424,0.4760946942998019,-0.33646602692368105,0,7,2,1
1,-0.4931435083636225,0.39093866441865455,1.2855297915678916,1.6876554345076116,0,0.16998283679417384,1.1524775612587086,-0.9504062624037244,-1.5274962107243222,0,10,4,6
2,1.3979053093920664,2.9221962038200147,1.2855297915678916,-1.0035201544332804,0,0.3945150021101993,0.13993357842730017,-0.5937810232278428,-1.5274962107243222,0,1,6,7
1,0.7675557034735033,2.0784436906862283,1.2855297915678916,1.1109749511631348,0,0.9444333431964038,1.6249980865800324,-0.5937810232278428,-0.9319811188240016,2,2,6,5
4,-0.9133765789759978,-1.0153155241376566,-1.506466309692458,-1.2438036891601458,0,0.8660410763514645,-0.40008987908278426,-0.23715578405196125,-0.33646602692368105,2,10,8,4
3,0.13720609755494045,-1.0153155241376566,-1.506466309692458,-0.715179912761042,0,1.6421046216019362,0.3424423749935819,0.4760946942998019,0.85456415687696,0,3,8,3
3,0.5574391681673158,-0.17156301100386992,-0.6688674793143531,-0.715179912761042,0,-0.1616423174286754,-0.46759281127154484,1.5459704118274467,-1.5274962107243222,2,3,4,4
2,0.7675557034735033,1.2346911775524414,0.5240763094059782,-0.6671232058156689,2,0.05825680238491163,1.4224892900137507,-1.6636567407554874,-0.9319811188240016,2,7,9,8
1,-0.28302697305743485,-0.45281384871513214,-0.5758009426056748,0.7745780025455233,1,-0.3986879691400904,-0.26508401470526316,-0.5937810232278428,1.4500792487772804,1,8,5,7
3,-1.1234931142821853,-0.7340646864263944,-0.11046825906228314,-0.5710097919249227,2,-0.035931875735979474,-0.9401133365928688,0.8327199334756834,0.85456415687696,0,9,4,4
1,-0.4931435083636225,0.39093866441865455,1.2855297915678916,0.8226347094908963,1,1.029938613949228,-0.26508401470526316,0.1194694551239203,-1.5274962107243222,0,7,10,4
3,-1.5437261848945607,-1.0153155241376566,1.2855297915678916,-0.8112933266517881,1,-0.7258008781266692,-1.2776279975366716,-0.23715578405196125,1.4500792487772804,1,3,8,8
1,0.3473226328611281,-0.7340646864263944,-1.1962445206635302,1.1590316581085078,1,1.6007056597964051,1.3549863578249903,1.5459704118274467,-0.9319811188240016,0,5,9,5
5,-1.5437261848945607,-1.0153155241376566,1.2855297915678916,-1.5802006377777573,1,0.21527583070911613,0.5449511715598635,0.1194694551239203,0.85456415687696,1,8,7,4
1,-0.4931435083636225,-1.0153155241376566,-1.506466309692458,0.10178410531030027,1,0.19884699451028548,-1.6826455906692348,-0.23715578405196125,-1.5274962107243222,2,5,8,10
1,0.13720609755494045,-1.0153155241376566,-1.506466309692458,1.6876554345076116,2,-1.6235884562862968,0.8149629003149058,-0.23715578405196125,-1.5274962107243222,0,10,7,5
1,0.13720609755494045,-0.7340646864263944,-1.1574667970349142,0.48623776087328485,0,1.052414569354462,-0.737604540026587,0.8327199334756834,0.85456415687696,1,10,1,7
1,0.977672238779691,1.797192852974966,0.8201971080245002,-0.23461284330731125,0,-0.12476981265543481,-1.3451309297254321,-1.307031501579606,0.25904906497663943,2,9,3,4
3,-0.7032600436698101,-0.17156301100386992,0.5875307662528043,-1.0996335683240266,0,-1.2868541613943476,-0.0625752181389815,-1.6636567407554874,1.4500792487772804,1,5,10,6
3,-0.0729104377512472,0.6721895021299168,0.8866732056735559,-1.6763140516685033,1,-0.9685454600420038,0.7474599681261452,-1.6636567407554874,-1.5274962107243222,2,3,8,1
2,-1.3336096495883731,-1.0153155241376566,-1.506466309692458,-0.09044272247119202,2,-1.1144792874708036,-1.0076162687816292,1.189345172651565,-0.9319811188240016,2,6,7,2
1,0.13720609755494045,-1.0153155241376566,-1.506466309692458,0.582351174764031,0,0.5546108842726796,-0.5350957434603054,1.189345172651565,0.25904906497663943,1,3,6,6
2,-1.1234931142821853,-1.0153155241376566,-1.506466309692458,-0.37878296414343043,1,-0.6741481054928888,1.692501018768793,-0.23715578405196125,1.4500792487772804,0,10,5,3
4,-0.0729104377512472,-0.17156301100386992,-0.30989655200945104,-1.0996335683240266,1,1.69639368239738,1.3549863578249903,1.189345172651565,-0.9319811188240016,0,5,5,4
1,0.977672238779691,2.3596945283974904,1.2855297915678916,0.8706914164362695,0,-1.011564566593786,-1.210125065347911,0.8327199334756834,1.4500792487772804,0,2,6,5
1,1.3979053093920664,2.9221962038200147,1.2855297915678916,1.4954286067261193,0,-1.183093838654155,1.4224892900137507,-0.23715578405196125,0.25904906497663943,1,4,4,10
2,-0.9133765789759978,-0.7340646864263944,-0.5758009426056748,-1.436030516941638,1,0.5469151967279852,-0.9401133365928688,-1.6636567407554874,1.4500792487772804,2,5,5,9
1,-1.5437261848945607,-1.0153155241376566,1.2855297915678916,0.3420676400371656,1,0.35551072793399624,-0.13007815032774206,-1.307031501579606,1.4500792487772804,0,8,8,1
1,-1.3336096495883731,-0.7340646864263944,1.2855297915678916,-0.23461284330731125,2,0.5130058514248623,1.4224892900137507,0.8327199334756834,1.4500792487772804,0,1,1,4
1,-1.5437261848945607,-1.0153155241376566,1.2855297915678916,1.6876554345076116,0,-0.5285127257805039,0.8824658325036663,-0.5937810232278428,0.85456415687696,1,2,3,5
1,0.13720609755494045,-1.0153155241376566,-1.506466309692458,0.48623776087328485,0,-0.5971059592698258,-0.13007815032774206,-0.9504062624037244,-1.5274962107243222,2,5,3,3
1,-0.7032600436698101,-0.45281384871513214,-0.11046825906228314,1.3993151928353733,0,-0.2708599698404518,0.5449511715598635,-0.9504062624037244,-1.5274962107243222,2,6,2,1
2,0.7675557034735033,-0.7340646864263944,-1.2526484823051534,-0.8593500335971612,2,0.9682096779374451,0.6124541037486241,-0.23715578405196125,-0.9319811188240016,0,5,5,6
1,-1.1234931142821853,-1.0153155241376566,-1.506466309692458,0.8226347094908963,0,-0.39932039406296926,-0.33258694689402374,-0.5937810232278428,-0.33646602692368105,2,4,3,9
1,-1.1234931142821853,-0.7340646864263944,-0.11046825906228314,0.3420676400371656,1,-0.9072215602167839,0.13993357842730017,-0.5937810232278428,-0.33646602692368105,0,1,1,1
